id_mesorregiao,id_municipio,v1006,v0408,v4090,v4300,v0439,v4614
1702,1709005,2,4,110,0,,
1702,1709005,2,4,110,0,2,150
1702,1709005,2,2,110,0,2,0
1702,1709005,2,4,110,2,2,243
1702,1709005,2,1,110,0,2,0
1702,1709005,2,4,110,7,2,200
1702,1709005,2,4,110,11,1,100
1702,1709005,2,1,110,11,1,100
1702,1709005,2,1,110,7,2,0
1702,1709005,2,1,110,7,1,80
1702,1709005,2,1,110,5,2,0
1702,1709005,2,1,110,4,2,0
1702,1709005,2,4,110,3,2,0
1702,1709005,2,1,110,0,,
1702,1709005,2,1,110,4,1,450
1702,1709005,2,4,110,8,2,0
1702,1709005,2,1,110,4,2,0
1702,1709005,2,1,110,5,2,0
1702,1709005,2,4,110,2,2,0
1702,1709005,2,4,110,0,,
1702,1709005,2,4,110,0,2,180
1702,1709005,2,1,110,1,2,0
1702,1709005,2,4,110,1,2,0
1702,1709005,2,1,110,1,2,0
1702,1709005,2,4,110,2,2,0
1702,1709005,2,1,110,2,2,0
1702,1709005,2,1,110,1,2,0
1702,1709005,2,4,110,0,,
1702,1709005,2,2,110,1,2,0
1702,1709005,2,4,110,4,2,0
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,1,110,4,2,0
1702,1709005,2,4,110,3,2,0
1702,1709005,2,2,110,3,2,0
1702,1709005,2,2,110,2,2,0
1702,1709005,2,2,110,1,2,0
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,1,110,0,,
1702,1709005,2,4,110,4,1,200
1702,1709005,2,2,110,0,2,0
1702,1709005,2,4,110,3,2,0
1702,1709005,2,4,110,3,2,0
1702,1709005,2,4,110,3,2,0
1702,1709005,2,4,110,2,2,0
1702,1709005,2,4,110,1,2,0
1702,1709005,2,4,110,2,2,0
1702,1709005,2,4,110,2,2,0
1702,1709005,2,2,110,0,1,407
1702,1709005,2,2,110,2,2,0
1702,1709005,2,2,110,1,2,0
1702,1709005,2,2,110,0,2,0
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,1,202
1702,1709005,2,1,110,1,2,0
1702,1709005,2,2,110,2,2,0
1702,1709005,2,2,110,1,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,9,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,9,110,0,,
1702,1709005,2,1,110,0,,
1702,1709005,2,2,110,2,2,0
1702,1709005,2,1,110,3,2,0
1702,1709005,2,1,110,2,2,0
1702,1709005,2,1,110,1,2,0
1702,1709005,2,1,110,1,2,0
1702,1709005,2,2,110,2,2,0
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,1,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,3,2,0
1702,1709005,2,2,110,4,2,0
1702,1709005,2,2,110,4,2,0
1702,1709005,2,1,110,0,,
1702,1709005,2,2,110,1,2,0
1702,1709005,2,2,110,0,2,0
1702,1709005,2,2,110,3,2,0
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,1,110,0,2,0
1702,1709005,2,2,110,0,2,0
1702,1709005,2,2,110,4,2,0
1702,1709005,2,2,110,2,2,0
1702,1709005,2,2,110,1,2,0
1702,1709005,2,2,110,1,2,0
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,,
1702,1709005,2,2,110,0,2,148
1702,1709005,2,1,110,0,2,0
1702,1709005,2,1,110,2,2,0
1702,1709005,2,2,110,2,2,0
1702,1709005,2,4,110,2,2,0
1702,1709005,2,1,110,0,2,0
1702,1709005,2,1,110,3,2,0
1702,1709005,2,2,110,1,1,461
1702,1709005,2,2,110,3,2,0
1702,1709005,2,2,110,0,,
1702,1709005,2,1,240,1,2,0
1702,1709005,2,1,110,0,2,151
1702,1709005,2,1,110,1,2,0
1702,1709005,2,2,110,0,2,0
1702,1709005,2,2,110,0,,
1702,1709005,2,1,110,0,,
1702,1709005,2,2,110,0,2,0
1702,1709005,2,1,110,2,2,0
1702,1709005,2,1,110,0,,
1702,1709005,2,1,110,0,,
1702,1709005,2,2,310,4,2,148
1702,1709005,2,1,310,2,2,0
1702,1709005,2,2,310,11,1,170
1702,1709005,2,2,310,10,1,151
1702,1709005,2,2,310,3,2,0
1702,1709005,2,2,310,1,1,40
1702,1709005,2,2,310,3,2,0
1702,1709005,2,1,310,2,2,0
1702,1709005,2,2,110,0,2,151
1702,1709005,2,1,110,0,2,151
1702,1709005,2,2,110,0,2,0
1702,1709005,2,2,110,0,2,148
1702,1709005,2,2,110,0,2,0
1702,1709005,2,2,110,4,2,0
1702,1709005,2,1,110,2,2,0
1702,1709005,2,4,110,3,2,0
1702,1709005,2,1,110,1,2,0
1702,1709005,2,4,110,1,2,0
1702,1709005,2,5,110,0,2,151
1702,1709005,2,1,110,0,2,0
1702,1709005,2,2,110,0,2,0
1702,1709005,2,2,110,0,2,0
1702,1709005,2,1,110,0,2,0
1702,1709005,2,4,110,0,2,0
1702,1709005,2,4,110,0,2,0
1702,1709005,2,1,110,1,2,0
1702,1709005,2,1,110,0,2,0
1702,1709005,2,2,110,4,2,0
1702,1709005,2,4,110,3,2,0
1702,1709005,2,4,110,3,2,0
1702,1709005,2,4,110,1,2,0
1702,1709005,2,4,110,4,2,0
1702,1709005,2,4,110,4,2,0
1702,1709005,2,4,110,1,2,0
1702,1709005,2,4,110,1,,
1702,1709005,2,4,110,1,,
1702,1709005,2,4,110,0,,
1702,1709807,1,1,340,6,1,500
1702,1709807,1,1,250,6,2,0
1702,1709807,1,1,250,2,,
1702,1709807,1,1,250,0,,
1702,1709807,1,1,110,5,1,1500
1702,1709807,1,4,110,2,1,208
1702,1709807,1,4,110,9,1,158
1702,1709807,1,1,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,4,2,151
1702,1709807,1,4,110,5,2,0
1702,1709807,1,4,110,11,2,270
1702,1709807,1,4,110,0,,
1702,1709807,1,1,110,3,1,230
1702,1709807,1,1,110,11,2,211
1702,1709807,1,1,110,0,,
1702,1709807,1,1,110,0,,
1702,1709807,1,1,110,0,,
1702,1709807,1,1,110,5,2,0
1702,1709807,1,2,110,2,1,200
1702,1709807,1,2,110,8,2,151
1702,1709807,1,4,110,4,2,45
1702,1709807,1,4,110,2,2,0
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,8,1,158
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,6,1,150
1702,1709807,1,4,110,8,2,0
1702,1709807,1,4,110,0,2,0
1702,1709807,1,4,110,0,1,50
1702,1709807,1,4,110,0,1,100
1702,1709807,1,4,110,0,1,50
1702,1709807,1,1,110,5,2,150
1702,1709807,1,1,110,4,2,0
1702,1709807,1,1,110,5,2,0
1702,1709807,1,2,110,0,1,50
1702,1709807,1,2,110,2,2,0
1702,1709807,1,2,110,4,2,0
1702,1709807,1,2,110,9,2,0
1702,1709807,1,1,110,8,2,0
1702,1709807,1,4,110,0,2,151
1702,1709807,1,2,110,5,1,183
1702,1709807,1,1,110,3,2,0
1702,1709807,1,4,110,0,,
1702,1709807,1,2,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,1,2,110,7,1,151
1702,1709807,1,2,110,8,1,151
1702,1709807,1,1,110,0,,
1702,1709807,1,4,110,2,1,300
1702,1709807,1,4,110,7,1,130
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,4,1,210
1702,1709807,1,4,110,6,2,0
1702,1709807,1,4,110,8,1,300
1702,1709807,1,4,110,11,1,525
1702,1709807,1,4,110,5,1,60
1702,1709807,1,1,110,4,2,0
1702,1709807,1,4,110,2,,
1702,1709807,1,2,110,10,1,600
1702,1709807,1,1,110,5,2,0
1702,1709807,1,1,110,0,,
1702,1709807,1,2,110,0,,
1702,1709807,1,2,110,0,,
1702,1709807,1,2,110,0,,
1702,1709807,1,4,110,3,1,150
1702,1709807,1,4,110,2,2,0
1702,1709807,1,4,110,0,2,0
1702,1709807,1,4,110,1,2,0
1702,1709807,1,4,110,1,2,0
1702,1709807,1,4,110,1,,
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,8,1,180
1702,1709807,1,4,110,8,2,0
1702,1709807,1,4,110,5,2,0
1702,1709807,1,4,110,6,1,100
1702,1709807,1,4,110,0,,
1702,1709807,1,1,110,0,,
1702,1709807,1,4,110,8,2,300
1702,1709807,1,4,110,8,2,150
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,0,2,150
1702,1709807,1,4,110,4,2,0
1702,1709807,1,4,110,7,2,0
1702,1709807,1,4,110,5,2,0
1702,1709807,1,4,110,4,2,0
1702,1709807,1,4,110,4,2,183
1702,1709807,1,4,110,6,2,0
1702,1709807,1,4,110,4,2,0
1702,1709807,1,4,110,4,2,0
1702,1709807,1,4,110,3,2,45
1702,1709807,1,4,110,1,2,0
1702,1709807,1,4,110,3,2,415
1702,1709807,1,4,110,3,1,150
1702,1709807,1,4,110,7,2,0
1702,1709807,1,4,110,5,2,0
1702,1709807,1,2,110,4,2,45
1702,1709807,1,4,110,2,,
1702,1709807,1,1,110,9,1,240
1702,1709807,1,4,110,11,2,240
1702,1709807,1,1,110,0,,
1702,1709807,1,1,110,5,1,1000
1702,1709807,1,1,110,8,2,0
1702,1709807,1,2,110,2,2,0
1702,1709807,1,4,110,4,1,100
1702,1709807,1,4,110,10,2,0
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,1,2,0
1702,1709807,1,2,110,3,2,0
1702,1709807,1,4,110,5,2,0
1702,1709807,1,4,110,3,2,45
1702,1709807,1,4,110,2,1,300
1702,1709807,1,4,110,4,2,0
1702,1709807,1,4,110,0,,
1702,1709807,1,4,110,0,,
1702,1709807,2,4,110,11,1,302
1702,1709807,2,4,110,2,1,151
1702,1709807,2,4,110,2,1,45
1702,1709807,2,4,110,3,2,0
1702,1709807,2,4,110,4,2,0
1702,1709807,2,4,110,5,1,151
1702,1709807,2,4,110,2,1,45
1702,1709807,2,4,110,1,,
1702,1709807,2,4,110,0,,
1702,1709807,2,1,450,7,1,250
1702,1709807,2,4,450,6,1,180
1702,1709807,2,4,450,0,,
1702,1709807,2,4,450,0,,
1702,1709807,2,4,450,0,,
1702,1709807,2,4,110,2,1,151
1702,1709807,2,4,110,2,2,0
1702,1709807,2,2,110,3,1,100
1702,1709807,2,4,110,3,2,0
1702,1709807,2,4,110,4,1,150
1702,1709807,2,4,110,5,2,0
1702,1709807,2,4,110,8,2,0
1702,1709807,2,4,110,9,1,600
1702,1709807,2,4,110,8,1,100
1702,1709807,2,4,110,0,,
1702,1709807,2,2,110,0,2,180
1702,1709807,2,4,110,2,2,0
1702,1709807,2,4,110,0,2,151
1702,1709807,2,4,110,2,2,0
1702,1709807,2,4,110,0,,
1702,1709807,2,2,110,1,2,0
1702,1709807,2,4,110,8,2,0
1702,1709807,2,2,110,0,,
1702,1709807,2,2,110,0,,
1702,1709807,2,2,110,0,,
1702,1709807,2,4,320,4,2,100
1702,1709807,2,4,320,7,2,0
1702,1709807,2,4,320,0,,
1702,1709807,2,4,320,0,,
1702,1709807,2,4,320,0,,
1702,1709807,2,4,110,0,2,0
1702,1709807,2,4,110,0,2,0
1702,1709807,2,4,110,0,2,0
1702,1709807,2,4,110,2,2,410
1702,1709807,2,4,110,2,2,151
1702,1709807,2,1,110,4,2,151
1702,1709807,2,2,110,1,2,150
1702,1709807,2,1,110,2,2,231
1702,1709807,2,1,110,3,2,0
1702,1709807,2,4,110,2,2,0
1702,1709807,2,4,110,3,2,0
1702,1709807,2,2,110,0,2,0
1702,1709807,2,1,110,5,1,1000
1702,1709807,2,1,110,4,2,0
1702,1709807,2,1,110,9,1,450
1702,1709807,2,2,110,0,1,450
1702,1709807,2,1,450,1,2,160
1702,1709807,2,4,450,3,2,0
1702,1709807,2,4,450,2,2,0
1702,1709807,2,1,450,2,2,0
1702,1709807,2,4,110,11,1,151
1702,1709807,2,4,110,4,2,0
1702,1709807,2,4,110,2,2,0
1702,1709807,2,4,110,2,,
1702,1709807,2,4,110,0,,
1702,1709807,2,4,110,2,2,50
1702,1709807,2,4,110,2,2,0
1702,1709807,2,4,110,3,2,35
1702,1709807,2,4,110,0,2,0
1702,1709807,2,4,110,0,1,75
1702,1709807,2,4,110,2,2,0
1702,1709807,2,4,110,2,2,0
1702,1709807,2,9,110,1,2,0
1702,1709807,2,4,110,0,,
1702,1709807,2,4,110,0,,
1702,1709807,2,4,110,0,,
1702,1709807,2,4,110,0,,
1702,1709807,2,4,110,0,,
1702,1709807,2,4,110,0,,
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,110,8,2,100
1702,1710508,1,4,110,4,1,0
1702,1710508,1,4,110,8,1,220
1702,1710508,1,4,110,6,2,0
1702,1710508,1,4,110,3,1,170
1702,1710508,1,4,110,2,2,45
1702,1710508,1,4,110,1,1,600
1702,1710508,1,4,110,0,1,35
1702,1710508,1,4,110,20,2,0
1702,1710508,1,4,110,0,2,0
1702,1710508,1,4,110,0,2,0
1702,1710508,1,4,110,5,2,100
1702,1710508,1,4,110,0,2,30
1702,1710508,1,4,110,0,1,151
1702,1710508,1,4,110,3,2,151
1702,1710508,1,1,110,0,2,151
1702,1710508,1,1,110,2,,
1702,1710508,1,1,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,1,1,70
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,0,2,228
1702,1710508,1,4,320,4,2,100
1702,1710508,1,1,110,5,2,374
1702,1710508,1,1,110,4,2,0
1702,1710508,1,1,110,8,2,151
1702,1710508,1,1,110,11,1,400
1702,1710508,1,1,110,11,2,230
1702,1710508,1,1,110,4,2,0
1702,1710508,1,1,110,2,,
1702,1710508,1,1,110,0,,
1702,1710508,1,1,240,0,2,151
1702,1710508,1,1,240,3,1,237
1702,1710508,1,1,110,1,1,151
1702,1710508,1,4,110,4,1,3000
1702,1710508,1,1,310,4,1,60
1702,1710508,1,1,310,5,2,0
1702,1710508,1,1,310,5,2,0
1702,1710508,1,1,110,9,2,1500
1702,1710508,1,4,110,6,2,300
1702,1710508,1,1,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,1,0,11,1,1210
1702,1710508,1,1,110,9,2,0
1702,1710508,1,1,110,0,,
1702,1710508,1,4,110,1,1,200
1702,1710508,1,1,110,8,2,330
1702,1710508,1,4,110,7,2,0
1702,1710508,1,1,110,0,,
1702,1710508,1,1,110,11,1,800
1702,1710508,1,1,110,0,,
1702,1710508,1,1,110,6,2,652
1702,1710508,1,4,110,11,2,198
1702,1710508,1,4,110,7,2,0
1702,1710508,1,1,110,6,2,0
1702,1710508,1,1,110,3,2,0
1702,1710508,1,4,110,0,1,200
1702,1710508,1,4,110,0,2,0
1702,1710508,1,4,110,1,1,150
1702,1710508,1,4,110,1,1,151
1702,1710508,1,4,110,2,2,0
1702,1710508,1,4,110,11,1,405
1702,1710508,1,4,110,11,2,280
1702,1710508,1,4,110,2,,
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,12,1,797
1702,1710508,1,1,110,11,1,3000
1702,1710508,1,4,110,4,2,0
1702,1710508,1,4,110,6,2,921
1702,1710508,1,1,110,8,2,0
1702,1710508,1,1,110,6,2,0
1702,1710508,1,1,110,6,2,0
1702,1710508,1,4,110,0,1,300
1702,1710508,1,1,110,4,2,0
1702,1710508,1,4,110,2,2,45
1702,1710508,1,4,110,10,2,0
1702,1710508,1,1,110,11,1,180
1702,1710508,1,1,110,0,,
1702,1710508,1,4,110,8,2,230
1702,1710508,1,4,110,6,1,3800
1702,1710508,1,4,110,11,2,190
1702,1710508,1,1,110,0,,
1702,1710508,1,1,240,16,2,2400
1702,1710508,1,1,240,0,,
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,110,4,2,235
1702,1710508,1,1,110,3,2,151
1702,1710508,1,1,110,4,1,428
1702,1710508,1,1,110,8,2,500
1702,1710508,1,1,110,8,2,0
1702,1710508,1,1,110,0,,
1702,1710508,1,1,110,5,1,200
1702,1710508,1,4,0,4,1,130
1702,1710508,1,4,0,3,1,90
1702,1710508,1,4,320,0,2,100
1702,1710508,1,1,320,4,2,50
1702,1710508,1,4,0,6,2,0
1702,1710508,1,4,110,9,2,0
1702,1710508,1,1,240,10,2,0
1702,1710508,1,1,240,11,1,220
1702,1710508,1,4,110,1,2,151
1702,1710508,1,1,110,2,2,0
1702,1710508,1,4,110,8,1,180
1702,1710508,1,4,110,4,1,600
1702,1710508,1,4,110,4,2,151
1702,1710508,1,4,0,9,1,151
1702,1710508,1,4,110,11,2,200
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,0,2,151
1702,1710508,1,4,110,3,1,480
1702,1710508,1,1,110,6,2,260
1702,1710508,1,1,110,0,2,151
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,4,2,0
1702,1710508,1,1,110,5,2,321
1702,1710508,1,1,240,5,2,151
1702,1710508,1,1,240,5,2,0
1702,1710508,1,4,110,0,2,0
1702,1710508,1,1,110,8,2,1000
1702,1710508,1,4,110,11,2,466
1702,1710508,1,4,110,0,,
1702,1710508,1,2,110,11,1,205
1702,1710508,1,4,110,3,2,0
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,9,2,0
1702,1710508,1,1,110,11,2,450
1702,1710508,1,1,110,8,2,0
1702,1710508,1,1,110,7,2,0
1702,1710508,1,4,110,0,2,151
1702,1710508,1,1,110,1,2,151
1702,1710508,1,1,110,4,2,751
1702,1710508,1,4,110,20,2,302
1702,1710508,1,4,110,4,2,0
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,110,0,2,0
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,110,6,2,60
1702,1710508,1,4,320,4,2,0
1702,1710508,1,4,320,2,2,0
1702,1710508,1,4,320,0,2,0
1702,1710508,1,4,0,7,1,100
1702,1710508,1,4,320,9,1,120
1702,1710508,1,4,320,8,2,0
1702,1710508,1,4,320,5,2,0
1702,1710508,1,1,0,4,2,0
1702,1710508,1,4,110,8,2,292
1702,1710508,1,1,0,0,2,151
1702,1710508,1,1,110,3,1,451
1702,1710508,1,1,310,11,1,1050
1702,1710508,1,1,310,4,2,0
1702,1710508,1,1,310,1,2,45
1702,1710508,1,1,310,1,,
1702,1710508,1,1,310,0,,
1702,1710508,1,4,110,1,2,0
1702,1710508,1,4,110,3,2,151
1702,1710508,1,1,110,2,2,0
1702,1710508,1,4,110,10,2,0
1702,1710508,1,4,110,8,2,0
1702,1710508,1,4,110,1,1,40
1702,1710508,1,4,110,0,2,0
1702,1710508,1,1,110,10,2,600
1702,1710508,1,1,110,2,,
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,11,1,1800
1702,1710508,1,1,110,11,1,400
1702,1710508,1,1,110,8,2,0
1702,1710508,1,1,110,11,1,100
1702,1710508,1,1,110,9,1,100
1702,1710508,1,4,110,1,2,151
1702,1710508,1,4,110,1,2,151
1702,1710508,1,4,110,6,2,0
1702,1710508,1,4,110,8,2,0
1702,1710508,1,4,110,0,2,302
1702,1710508,1,1,110,9,1,1050
1702,1710508,1,4,110,11,2,256
1702,1710508,1,1,110,2,,
1702,1710508,1,1,110,0,,
1702,1710508,1,4,0,11,1,159
1702,1710508,1,4,240,11,2,0
1702,1710508,1,1,240,0,,
1702,1710508,1,4,240,0,,
1702,1710508,1,4,240,0,,
1702,1710508,1,4,110,1,2,151
1702,1710508,1,4,110,3,2,0
1702,1710508,1,4,110,3,1,150
1702,1710508,1,4,110,3,2,0
1702,1710508,1,4,110,2,2,330
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,4,1,700
1702,1710508,1,1,110,4,2,151
1702,1710508,1,1,110,11,2,0
1702,1710508,1,1,110,7,2,0
1702,1710508,1,4,110,17,2,1600
1702,1710508,1,4,110,11,2,226
1702,1710508,1,4,110,4,2,0
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,1,2,252
1702,1710508,1,1,110,5,2,0
1702,1710508,1,4,110,9,2,0
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,110,5,1,250
1702,1710508,1,4,110,11,2,240
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,2,1,2600
1702,1710508,1,2,110,0,2,0
1702,1710508,1,1,110,0,2,0
1702,1710508,1,4,110,2,2,0
1702,1710508,1,1,110,1,2,16
1702,1710508,1,4,110,11,2,252
1702,1710508,1,4,110,1,,
1702,1710508,1,1,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,2,1,500
1702,1710508,1,4,110,5,2,0
1702,1710508,1,1,110,0,,
1702,1710508,1,1,110,0,,
1702,1710508,1,4,110,0,2,0
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,4,0,11,1,240
1702,1710508,1,4,110,11,2,240
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,3,110,0,2,0
1702,1710508,1,3,110,1,2,0
1702,1710508,1,4,110,5,2,151
1702,1710508,1,4,110,9,2,0
1702,1710508,1,4,110,3,1,50
1702,1710508,1,4,310,3,1,250
1702,1710508,1,4,310,0,2,151
1702,1710508,1,4,110,10,2,0
1702,1710508,1,2,310,3,1,120
1702,1710508,1,2,310,1,2,0
1702,1710508,1,2,310,4,2,0
1702,1710508,1,2,310,0,,
1702,1710508,1,2,310,0,,
1702,1710508,1,2,310,0,,
1702,1710508,1,2,310,0,,
1702,1710508,1,2,310,0,,
1702,1710508,1,4,110,17,2,5000
1702,1710508,1,1,110,9,2,0
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,0,2,0
1702,1710508,1,1,110,4,1,60
1702,1710508,1,4,110,1,2,151
1702,1710508,1,4,110,1,2,151
1702,1710508,1,4,110,1,2,151
1702,1710508,1,4,110,9,1,40
1702,1710508,1,4,110,11,2,200
1702,1710508,1,4,110,11,1,115
1702,1710508,1,4,110,4,2,45
1702,1710508,1,4,110,1,,
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,520,11,2,449
1702,1710508,1,4,520,10,1,80
1702,1710508,1,4,520,9,2,0
1702,1710508,1,4,110,0,2,0
1702,1710508,1,4,110,11,2,261
1702,1710508,1,1,110,4,1,151
1702,1710508,1,1,110,2,2,151
1702,1710508,1,4,110,6,2,0
1702,1710508,1,4,110,3,2,0
1702,1710508,1,4,110,1,2,151
1702,1710508,1,4,110,3,2,151
1702,1710508,1,4,110,6,2,0
1702,1710508,1,4,310,5,1,350
1702,1710508,1,4,310,6,1,300
1702,1710508,1,4,310,0,,
1702,1710508,1,4,310,0,,
1702,1710508,1,1,110,2,2,0
1702,1710508,1,2,110,1,2,0
1702,1710508,1,4,110,1,2,45
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,4,1,150
1702,1710508,1,4,110,4,2,0
1702,1710508,1,4,110,3,2,0
1702,1710508,1,3,110,7,1,150
1702,1710508,1,4,110,5,1,150
1702,1710508,1,4,110,3,2,0
1702,1710508,1,4,240,2,2,0
1702,1710508,1,4,240,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,4,240,4,2,0
1702,1710508,1,4,240,2,2,0
1702,1710508,1,2,240,5,2,0
1702,1710508,1,1,0,0,,
1702,1710508,1,4,0,0,,
1702,1710508,1,1,240,2,2,0
1702,1710508,1,1,0,0,,
1702,1710508,1,4,240,6,2,0
1702,1710508,1,2,520,7,2,0
1702,1710508,1,2,520,7,2,60
1702,1710508,1,2,520,0,,
1702,1710508,1,2,520,4,2,0
1702,1710508,1,2,520,0,2,0
1702,1710508,1,2,520,0,,
1702,1710508,1,4,110,4,2,50
1702,1710508,1,1,240,0,2,20
1702,1710508,1,1,110,9,1,60
1702,1710508,1,1,110,7,2,0
1702,1710508,1,4,110,8,1,60
1702,1710508,1,1,110,1,2,130
1702,1710508,1,4,110,0,2,0
1702,1710508,1,4,110,1,2,130
1702,1710508,1,9,110,6,2,0
1702,1710508,1,4,110,4,2,472
1702,1710508,1,4,110,5,1,400
1702,1710508,1,4,110,11,2,0
1702,1710508,1,4,110,7,1,100
1702,1710508,1,4,110,4,2,1341
1702,1710508,1,4,110,11,2,428
1702,1710508,1,1,110,12,2,600
1702,1710508,1,4,110,11,1,151
1702,1710508,1,4,110,6,2,0
1702,1710508,1,4,110,6,2,60
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,110,2,2,151
1702,1710508,1,1,110,10,1,3000
1702,1710508,1,1,110,7,2,0
1702,1710508,1,1,110,4,2,0
1702,1710508,1,4,110,11,1,151
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,0,,
1702,1710508,1,4,240,0,2,151
1702,1710508,1,4,110,4,2,0
1702,1710508,1,1,110,0,2,151
1702,1710508,1,4,310,5,1,200
1702,1710508,1,1,110,1,2,0
1702,1710508,1,1,110,1,2,0
1702,1710508,1,1,110,0,,
1702,1710508,1,1,110,0,,
1702,1710508,1,4,110,7,2,151
1702,1710508,1,1,110,4,2,320
1702,1710508,1,4,110,11,2,0
1702,1710508,1,1,110,5,2,0
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,4,2,0
1702,1710508,1,4,110,4,2,211
1702,1710508,1,4,110,8,2,0
1702,1710508,1,4,110,9,1,150
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,11,2,1200
1702,1710508,1,1,110,8,2,1097
1702,1710508,1,1,110,9,2,0
1702,1710508,1,1,110,7,2,0
1702,1710508,1,4,240,3,1,450
1702,1710508,1,1,310,5,2,0
1702,1710508,1,1,240,2,2,0
1702,1710508,1,4,240,0,,
1702,1710508,1,4,240,2,2,451
1702,1710508,1,1,110,3,1,550
1702,1710508,1,4,110,11,2,0
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,3,1,150
1702,1710508,1,4,110,3,2,0
1702,1710508,1,4,110,3,1,100
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,110,1,2,151
1702,1710508,1,4,110,1,2,0
1702,1710508,1,4,110,0,2,0
1702,1710508,1,4,110,6,2,60
1702,1710508,1,1,110,4,2,150
1702,1710508,1,2,110,1,2,0
1702,1710508,1,4,110,3,2,0
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,0,,
1702,1710508,1,1,110,0,,
1702,1710508,1,4,110,1,2,151
1702,1710508,1,1,310,2,2,151
1702,1710508,1,4,110,11,1,550
1702,1710508,1,4,110,6,2,0
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,1,1,50
1702,1710508,1,4,110,1,1,60
1702,1710508,1,4,110,2,2,0
1702,1710508,1,1,110,2,1,45
1702,1710508,1,4,110,0,,
1702,1710508,1,1,110,6,2,0
1702,1710508,1,1,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,11,1,2000
1702,1710508,1,4,110,10,2,0
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,0,,
1702,1710508,1,4,110,2,1,200
1702,1710508,1,4,110,11,1,400
1702,1710508,1,4,110,11,1,151
1702,1710508,1,4,110,4,2,45
1702,1710508,1,4,110,2,2,0
1702,1710508,1,4,110,0,2,151
1702,1710508,1,4,110,0,2,0
